event_type,event_cause,corridor,zone,police_station,veh_type,hour,day_of_week,month,is_weekend,is_peak_hour,priority,requires_road_closure,resolution_minutes,time_unspecified,cause_speed
unplanned,accident,non-corridor,unknown,jnanabharathi,unknown,4.0,3.0,3.0,0,0,Low,False,,0,fast
unplanned,tree_fall,bellary road 1,unknown,sadashivanagar,unknown,5.0,3.0,3.0,0,1,High,True,971.1941217166666,0,fast
unplanned,vehicle_breakdown,orr west 1,unknown,banashankari,bmtc_bus,7.0,5.0,3.0,1,1,High,False,84.86862455,0,fast
unplanned,construction,non-corridor,unknown,hennuru,unknown,5.0,3.0,3.0,0,1,Low,False,3954.1524874666666,0,slow
unplanned,vehicle_breakdown,orr west 1,unknown,k.s. layout,truck,5.0,5.0,3.0,1,1,High,False,,0,fast
unplanned,tree_fall,non-corridor,unknown,sadashivanagar,unknown,5.0,3.0,3.0,0,1,Low,True,63.69129203333333,0,fast
unplanned,tree_fall,non-corridor,unknown,city market,unknown,10.0,5.0,3.0,1,0,Low,False,412.24392695,0,fast
unplanned,construction,non-corridor,unknown,hennuru,unknown,5.0,3.0,3.0,0,1,Low,False,1464.6774282,0,slow
unplanned,vehicle_breakdown,non-corridor,unknown,adugodi,bmtc_bus,9.0,5.0,3.0,1,0,Low,False,,0,fast
unplanned,water_logging,orr east 2,unknown,hal old airport,unknown,5.0,3.0,3.0,0,1,High,False,,0,slow
unplanned,tree_fall,non-corridor,unknown,sadashivanagar,unknown,5.0,3.0,3.0,0,1,Low,False,,0,fast
unplanned,others,hosur road,unknown,madiwala,unknown,18.0,5.0,1.0,1,0,High,True,112.07313198333333,0,fast
unplanned,vehicle_breakdown,tumkur road,unknown,peenya,lcv,19.0,5.0,3.0,1,1,High,False,29.151570016666668,0,fast
unplanned,vehicle_breakdown,mysore road,unknown,chamarajpet,heavy_vehicle,19.0,5.0,3.0,1,1,High,False,22.22487305,0,fast
unplanned,vehicle_breakdown,orr north 1,unknown,banaswadi,heavy_vehicle,19.0,5.0,3.0,1,1,High,False,36.730649516666666,0,fast
unplanned,accident,bellary road 1,unknown,hebbala,unknown,19.0,5.0,3.0,1,1,High,False,47.1991773,0,fast
unplanned,pot_holes,west of chord road,unknown,malleshwaram,unknown,19.0,5.0,3.0,1,1,High,False,10209.279705933332,0,slow
unplanned,vehicle_breakdown,mysore road,unknown,byatarayanapura,truck,19.0,5.0,3.0,1,1,High,False,,0,fast
unplanned,tree_fall,non-corridor,unknown,vijayanagara,unknown,5.0,3.0,3.0,0,1,Low,True,44729.25338403333,0,fast
unplanned,water_logging,hosur road,unknown,hsr layout,unknown,5.0,3.0,3.0,0,1,High,False,,0,slow
unplanned,water_logging,non-corridor,unknown,mahadevapura,unknown,5.0,3.0,3.0,0,1,Low,False,7424.366825533333,0,slow
unplanned,water_logging,hosur road,unknown,madiwala,unknown,5.0,3.0,3.0,0,1,High,False,18154.88031628333,0,slow
unplanned,water_logging,orr east 2,unknown,hal old airport,unknown,5.0,3.0,3.0,0,1,High,False,,0,slow
unplanned,tree_fall,non-corridor,unknown,chamarajpet,unknown,5.0,3.0,3.0,0,1,Low,True,4073.313846416667,0,fast
unplanned,water_logging,non-corridor,unknown,mico layout,unknown,5.0,3.0,3.0,0,1,Low,False,5552.9631245166665,0,slow
unplanned,water_logging,mysore road,unknown,chamarajpet,unknown,5.0,3.0,3.0,0,1,High,False,20160.041983233332,0,slow
unplanned,tree_fall,non-corridor,unknown,r.t. nagar,unknown,5.0,3.0,3.0,0,1,Low,False,,0,fast
unplanned,others,mysore road,unknown,chamarajpet,unknown,5.0,3.0,3.0,0,1,High,False,35558.66326551666,0,fast
unplanned,tree_fall,non-corridor,unknown,jayanagara,unknown,5.0,3.0,3.0,0,1,Low,False,,0,fast
unplanned,tree_fall,non-corridor,unknown,wilson garden,unknown,5.0,3.0,3.0,0,1,Low,False,37153.89053178333,0,fast
unplanned,tree_fall,non-corridor,unknown,j.p. nagar,unknown,5.0,3.0,3.0,0,1,Low,True,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,jnanabharathi,bmtc_bus,21.0,5.0,3.0,1,1,Low,False,,0,fast
unplanned,tree_fall,non-corridor,unknown,r.t. nagar,unknown,5.0,3.0,3.0,0,1,Low,False,31783.7834142,0,fast
unplanned,tree_fall,non-corridor,unknown,high ground,unknown,5.0,3.0,3.0,0,1,Low,True,,0,fast
unplanned,tree_fall,mysore road,unknown,halasuru gate,unknown,5.0,3.0,3.0,0,1,High,False,829.2974442333333,0,fast
unplanned,water_logging,non-corridor,unknown,madiwala,unknown,5.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,water_logging,hosur road,unknown,madiwala,unknown,5.0,3.0,3.0,0,1,High,False,2847.0369545333333,0,slow
unplanned,water_logging,mysore road,unknown,chamarajpet,unknown,5.0,3.0,3.0,0,1,High,False,6570.558955500001,0,slow
unplanned,tree_fall,non-corridor,unknown,upparpet,unknown,5.0,3.0,3.0,0,1,Low,False,21000.96031298333,0,fast
unplanned,accident,non-corridor,unknown,peenya,unknown,21.0,5.0,3.0,1,1,Low,False,8.980089583333333,0,fast
unplanned,water_logging,bannerghata road,unknown,j.p. nagar,unknown,5.0,3.0,3.0,0,1,High,True,,0,slow
unplanned,tree_fall,bellary road 1,unknown,sheshadripuram,unknown,5.0,3.0,3.0,0,1,High,True,,0,fast
unplanned,congestion,non-corridor,unknown,whitefield,unknown,21.0,5.0,3.0,1,1,Low,False,,0,fast
unplanned,water_logging,orr west 1,unknown,j.p. nagar,unknown,6.0,3.0,3.0,0,1,High,False,1218.6891324166668,0,slow
unplanned,tree_fall,cbd 2,unknown,cubbon park,unknown,5.0,3.0,3.0,0,1,High,False,26812.21993335,0,fast
unplanned,water_logging,non-corridor,unknown,wilson garden,unknown,5.0,3.0,3.0,0,1,Low,False,50341.18918006667,0,slow
unplanned,water_logging,non-corridor,unknown,banaswadi,unknown,5.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,water_logging,non-corridor,unknown,jayanagara,unknown,5.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,water_logging,old airport road,unknown,jeevanbheemanagar,unknown,5.0,3.0,3.0,0,1,High,False,93.40865363333334,0,slow
unplanned,water_logging,bannerghata road,unknown,jayanagara,unknown,5.0,3.0,3.0,0,1,High,False,,0,slow
unplanned,water_logging,non-corridor,unknown,ashok nagar,unknown,5.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,water_logging,orr east 2,unknown,mahadevapura,unknown,5.0,3.0,3.0,0,1,High,False,30.67920825,0,slow
unplanned,water_logging,mysore road,unknown,chamarajpet,unknown,5.0,3.0,3.0,0,1,High,True,177.56342588333334,0,slow
unplanned,other_rare,west of chord road,unknown,magadi road,unknown,6.0,3.0,3.0,0,1,High,True,,0,slow
unplanned,vehicle_breakdown,magadi road,unknown,kamakshipalya,bmtc_bus,21.0,5.0,3.0,1,1,High,False,,0,fast
unplanned,water_logging,non-corridor,unknown,pulikeshinagar(f.town),unknown,6.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,water_logging,non-corridor,unknown,mahadevapura,unknown,6.0,3.0,3.0,0,1,Low,False,3898.6085132,0,slow
unplanned,tree_fall,non-corridor,unknown,mico layout,unknown,6.0,3.0,3.0,0,1,Low,False,16715.2699351,0,fast
unplanned,tree_fall,bellary road 1,unknown,high ground,unknown,6.0,3.0,3.0,0,1,High,True,,0,fast
unplanned,water_logging,bannerghata road,unknown,j.p. nagar,unknown,6.0,3.0,3.0,0,1,High,False,,0,slow
unplanned,pot_holes,irr(thanisandra road),unknown,adugodi,unknown,22.0,5.0,3.0,1,1,High,False,,0,slow
unplanned,others,non-corridor,unknown,yelahanka,unknown,22.0,5.0,3.0,1,1,Low,False,1291.4888951166663,0,fast
unplanned,tree_fall,orr west 1,unknown,banashankari,unknown,6.0,3.0,3.0,0,1,High,False,66.95399586666666,0,fast
unplanned,tree_fall,non-corridor,unknown,halasur,unknown,6.0,3.0,3.0,0,1,Low,True,1114.93334045,0,fast
unplanned,others,hennur main road,unknown,hennuru,unknown,22.0,5.0,3.0,1,1,High,False,,0,fast
unplanned,construction,non-corridor,unknown,hennuru,unknown,8.0,3.0,3.0,0,0,Low,True,,1,slow
unplanned,pot_holes,irr(thanisandra road),unknown,adugodi,unknown,23.0,5.0,3.0,1,0,High,False,,0,slow
unplanned,others,non-corridor,unknown,k.s. layout,unknown,0.0,6.0,3.0,1,0,Low,False,,0,fast
unplanned,vehicle_breakdown,west of chord road,unknown,vijayanagara,others,23.0,5.0,3.0,1,0,High,False,72.65351976666668,0,fast
unplanned,tree_fall,non-corridor,unknown,r.t. nagar,unknown,6.0,3.0,3.0,0,1,Low,False,38932.58754488333,0,fast
unplanned,road_conditions,magadi road,unknown,kamakshipalya,unknown,23.0,5.0,3.0,1,0,High,False,19134.726547916667,0,slow
unplanned,vehicle_breakdown,mysore road,unknown,byatarayanapura,ksrtc_bus,0.0,6.0,3.0,1,0,High,False,8.7606476,0,fast
unplanned,water_logging,mysore road,unknown,halasuru gate,unknown,6.0,3.0,3.0,0,1,High,True,26811.17271485,0,slow
unplanned,water_logging,orr east 1,unknown,madiwala,unknown,6.0,3.0,3.0,0,1,High,False,,0,slow
unplanned,water_logging,non-corridor,unknown,halasur,unknown,6.0,3.0,3.0,0,1,Low,True,2421.883144183333,0,slow
unplanned,vehicle_breakdown,tumkur road,unknown,sadashivanagar,truck,22.0,5.0,3.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,heavy_vehicle,23.0,5.0,3.0,1,0,Low,False,,0,fast
unplanned,pot_holes,non-corridor,unknown,whitefield,unknown,1.0,6.0,3.0,1,0,Low,False,,0,slow
unplanned,vehicle_breakdown,non-corridor,unknown,sheshadripuram,bmtc_bus,0.0,6.0,3.0,1,0,Low,False,,0,fast
unplanned,water_logging,mysore road,unknown,halasuru gate,unknown,6.0,3.0,3.0,0,1,High,True,26809.61996773333,0,slow
unplanned,water_logging,non-corridor,unknown,wilson garden,unknown,6.0,3.0,3.0,0,1,Low,False,51651.45217408333,0,slow
unplanned,water_logging,non-corridor,unknown,r.t. nagar,unknown,6.0,3.0,3.0,0,1,Low,False,188.00503193333333,0,slow
unplanned,tree_fall,non-corridor,unknown,high ground,unknown,6.0,3.0,3.0,0,1,Low,True,,0,fast
unplanned,water_logging,non-corridor,unknown,city market,unknown,6.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,tree_fall,non-corridor,unknown,pulikeshinagar(f.town),unknown,6.0,3.0,3.0,0,1,Low,False,18.08276255,0,fast
unplanned,vehicle_breakdown,hosur road,unknown,hsr layout,ksrtc_bus,6.0,3.0,3.0,0,1,High,False,,0,fast
unplanned,pot_holes,west of chord road,unknown,malleshwaram,unknown,5.0,6.0,3.0,1,1,High,False,,0,slow
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,lcv,3.0,6.0,3.0,1,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,banashankari,bmtc_bus,4.0,6.0,3.0,1,0,Low,False,,0,fast
unplanned,vehicle_breakdown,bannerghata road,unknown,hulimavu,bmtc_bus,4.0,6.0,3.0,1,0,High,False,146.04922566666667,0,fast
unplanned,vehicle_breakdown,hosur road,unknown,hsr layout,heavy_vehicle,2.0,6.0,3.0,1,0,High,False,,0,fast
unplanned,pot_holes,orr east 1,unknown,hal old airport,unknown,6.0,3.0,3.0,0,1,High,False,,0,slow
unplanned,tree_fall,old madras road,unknown,jeevanbheemanagar,unknown,6.0,3.0,3.0,0,1,High,False,,0,fast
unplanned,tree_fall,tumkur road,unknown,yeshwanthpura,unknown,6.0,3.0,3.0,0,1,High,False,,0,fast
unplanned,water_logging,non-corridor,unknown,sheshadripuram,unknown,6.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,water_logging,non-corridor,unknown,upparpet,unknown,6.0,3.0,3.0,0,1,Low,False,41.48510733333333,0,slow
unplanned,water_logging,bellary road 1,unknown,sadashivanagar,unknown,6.0,3.0,3.0,0,1,High,False,3886.3786027166666,0,slow
unplanned,vehicle_breakdown,orr west 1,unknown,banashankari,bmtc_bus,2.0,6.0,3.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 2,unknown,yelahanka,lcv,5.0,6.0,3.0,1,1,High,False,14.264672216666666,0,fast
unplanned,others,non-corridor,unknown,sheshadripuram,unknown,6.0,3.0,3.0,0,1,Low,True,,0,fast
unplanned,vehicle_breakdown,tumkur road,unknown,peenya,lcv,5.0,6.0,3.0,1,1,High,False,108.20570536666668,0,fast
unplanned,tree_fall,non-corridor,unknown,basavanagudi,unknown,6.0,3.0,3.0,0,1,Low,True,2904.70705535,0,fast
unplanned,water_logging,non-corridor,unknown,peenya,unknown,6.0,3.0,3.0,0,1,Low,True,71.25115430000001,0,slow
unplanned,water_logging,non-corridor,unknown,ashok nagar,unknown,6.0,3.0,3.0,0,1,Low,True,149.96828003333334,0,slow
unplanned,others,tumkur road,unknown,yeshwanthpura,unknown,6.0,3.0,3.0,0,1,High,False,,0,fast
unplanned,water_logging,orr east 1,unknown,hal old airport,unknown,6.0,3.0,3.0,0,1,High,False,,0,slow
unplanned,water_logging,non-corridor,unknown,chikkabanavara,unknown,6.0,3.0,3.0,0,1,Low,True,,0,slow
unplanned,tree_fall,non-corridor,unknown,peenya,unknown,6.0,3.0,3.0,0,1,Low,False,914.0249496,0,fast
planned,construction,orr east 2,unknown,hal old airport,unknown,5.0,6.0,3.0,1,1,High,False,,0,slow
unplanned,water_logging,non-corridor,unknown,pulikeshinagar(f.town),unknown,6.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,water_logging,old madras road,unknown,ashok nagar,unknown,6.0,3.0,3.0,0,1,High,True,201.7505084166667,0,slow
unplanned,others,non-corridor,unknown,k.s. layout,unknown,7.0,6.0,3.0,1,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,banashankari,bmtc_bus,4.0,6.0,3.0,1,0,Low,False,,0,fast
unplanned,tree_fall,tumkur road,unknown,yeshwanthpura,unknown,6.0,3.0,3.0,0,1,High,False,933.8846359333334,0,fast
unplanned,water_logging,orr west 1,unknown,j.p. nagar,unknown,6.0,3.0,3.0,0,1,High,False,1190.4635745833334,0,slow
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,lcv,3.0,6.0,3.0,1,0,Low,False,,0,fast
unplanned,water_logging,mysore road,unknown,byatarayanapura,unknown,6.0,3.0,3.0,0,1,High,True,36880.80059298334,0,slow
unplanned,vehicle_breakdown,unknown,unknown,ashok nagar,bmtc_bus,7.0,6.0,3.0,1,1,High,False,1.7176543333333332,0,fast
unplanned,water_logging,orr west 1,unknown,j.p. nagar,unknown,6.0,3.0,3.0,0,1,High,False,118.58968551666666,0,slow
unplanned,tree_fall,non-corridor,unknown,sadashivanagar,unknown,6.0,3.0,3.0,0,1,Low,True,,0,fast
planned,tree_fall,orr west 1,unknown,banashankari,unknown,6.0,3.0,3.0,0,1,High,False,,0,fast
unplanned,tree_fall,non-corridor,unknown,yeshwanthpura,unknown,6.0,3.0,3.0,0,1,Low,True,220.2884145333333,0,fast
unplanned,water_logging,bellary road 1,unknown,high ground,unknown,6.0,3.0,3.0,0,1,High,False,42.345254966666666,0,slow
unplanned,vehicle_breakdown,non-corridor,unknown,jayanagara,heavy_vehicle,3.0,3.0,3.0,0,0,Low,False,,0,fast
unplanned,water_logging,non-corridor,unknown,high ground,unknown,6.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,vehicle_breakdown,bannerghata road,unknown,jayanagara,bmtc_bus,6.0,3.0,3.0,0,1,High,False,108.71099421666666,0,fast
unplanned,vehicle_breakdown,mysore road,unknown,ashok nagar,bmtc_bus,7.0,6.0,3.0,1,1,High,False,93.48512965,0,fast
unplanned,water_logging,orr east 1,unknown,bellandur,unknown,6.0,3.0,3.0,0,1,High,False,8507.797322316666,0,slow
unplanned,water_logging,non-corridor,unknown,magadi road,unknown,6.0,3.0,3.0,0,1,Low,False,20131.71683138333,0,slow
unplanned,water_logging,non-corridor,unknown,k.g. halli,unknown,6.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,vehicle_breakdown,hennur main road,unknown,hennuru,others,5.0,6.0,3.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,pulikeshinagar(f.town),bmtc_bus,6.0,3.0,3.0,0,1,Low,False,7.642841166666667,0,fast
unplanned,water_logging,mysore road,unknown,cubbon park,unknown,6.0,3.0,3.0,0,1,High,False,,0,slow
unplanned,tree_fall,irr(thanisandra road),unknown,jeevanbheemanagar,unknown,6.0,3.0,3.0,0,1,High,False,,0,fast
unplanned,water_logging,non-corridor,unknown,high ground,unknown,6.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,water_logging,orr west 1,unknown,byatarayanapura,unknown,6.0,3.0,3.0,0,1,High,False,,0,slow
unplanned,others,west of chord road,unknown,rajajinagar,unknown,6.0,3.0,3.0,0,1,High,False,,0,fast
unplanned,water_logging,non-corridor,unknown,high ground,unknown,6.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,water_logging,non-corridor,unknown,jayanagara,unknown,6.0,3.0,3.0,0,1,Low,False,14395.4198455,0,slow
unplanned,vehicle_breakdown,orr north 2,unknown,jalahalli,private_car,5.0,6.0,3.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,unknown,sadashivanagar,heavy_vehicle,6.0,6.0,3.0,1,1,High,False,,0,fast
unplanned,water_logging,non-corridor,unknown,pulikeshinagar(f.town),unknown,6.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,vehicle_breakdown,non-corridor,unknown,magadi road,truck,6.0,6.0,3.0,1,1,Low,False,,0,fast
unplanned,others,tumkur road,unknown,peenya,unknown,6.0,3.0,3.0,0,1,High,False,61764.8110647,0,fast
unplanned,tree_fall,non-corridor,unknown,basavanagudi,unknown,6.0,3.0,3.0,0,1,Low,True,,0,fast
unplanned,tree_fall,tumkur road,unknown,yeshwanthpura,unknown,6.0,3.0,3.0,0,1,High,False,28204.771228,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,magadi road,heavy_vehicle,6.0,6.0,3.0,1,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,wilson garden,bmtc_bus,6.0,6.0,3.0,1,1,Low,False,,0,fast
unplanned,vehicle_breakdown,bellary road 2,unknown,yelahanka,others,6.0,3.0,3.0,0,1,High,False,151.79433328333334,0,fast
unplanned,vehicle_breakdown,orr east 1,unknown,bellandur,private_car,9.0,6.0,3.0,1,0,High,False,16.044057783333333,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,magadi road,truck,6.0,6.0,3.0,1,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,electronic city,bmtc_bus,9.0,6.0,3.0,1,0,Low,False,29.089931583333332,0,fast
unplanned,vehicle_breakdown,bannerghata road,unknown,hulimavu,bmtc_bus,9.0,6.0,3.0,1,0,High,False,34.15102665,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,lcv,8.0,6.0,3.0,1,0,Low,False,,0,fast
unplanned,vehicle_breakdown,tumkur road,unknown,yeshwanthpura,private_bus,10.0,6.0,3.0,1,0,High,False,91.52639778333334,0,fast
unplanned,pot_holes,mysore road,unknown,chamarajpet,unknown,19.0,6.0,3.0,1,1,High,False,,0,slow
unplanned,others,non-corridor,unknown,yelahanka,unknown,6.0,3.0,3.0,0,1,Low,False,2163.54553765,0,fast
unplanned,tree_fall,cbd 2,unknown,cubbon park,unknown,6.0,3.0,3.0,0,1,High,False,6519.827883249999,0,fast
unplanned,tree_fall,non-corridor,unknown,pulikeshinagar(f.town),unknown,6.0,3.0,3.0,0,1,Low,True,31142.1346171,0,fast
unplanned,water_logging,non-corridor,unknown,wilson garden,unknown,6.0,3.0,3.0,0,1,Low,True,18112.855905,0,slow
unplanned,vehicle_breakdown,mysore road,unknown,ashok nagar,others,20.0,6.0,3.0,1,1,High,False,35.252319033333336,0,fast
unplanned,water_logging,bannerghata road,unknown,mico layout,unknown,6.0,3.0,3.0,0,1,High,False,1.26526015,0,slow
unplanned,vehicle_breakdown,tumkur road,unknown,yeshwanthpura,lcv,19.0,6.0,3.0,1,1,High,False,,0,fast
unplanned,pot_holes,irr(thanisandra road),unknown,adugodi,unknown,20.0,6.0,3.0,1,1,High,False,,0,slow
unplanned,vehicle_breakdown,tumkur road,unknown,yeshwanthpura,private_bus,21.0,6.0,3.0,1,1,High,False,6.159646333333333,0,fast
unplanned,pot_holes,west of chord road,unknown,vijayanagara,unknown,21.0,6.0,3.0,1,1,High,False,,0,slow
unplanned,others,mysore road,unknown,v.v.puram (c.pet),unknown,21.0,6.0,3.0,1,1,High,False,,0,fast
unplanned,tree_fall,non-corridor,unknown,j.p. nagar,unknown,6.0,3.0,3.0,0,1,Low,False,1173.623239883333,0,fast
unplanned,water_logging,bannerghata road,unknown,mico layout,unknown,6.0,3.0,3.0,0,1,High,False,2294.902803066667,0,slow
unplanned,water_logging,non-corridor,unknown,no police station,unknown,6.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,others,west of chord road,unknown,magadi road,unknown,6.0,3.0,3.0,0,1,High,True,,0,fast
unplanned,tree_fall,non-corridor,unknown,pulikeshinagar(f.town),unknown,6.0,3.0,3.0,0,1,Low,True,31140.59239556667,0,fast
unplanned,water_logging,non-corridor,unknown,high ground,unknown,6.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,water_logging,non-corridor,unknown,cubbon park,unknown,6.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,water_logging,non-corridor,unknown,no police station,unknown,6.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,water_logging,non-corridor,unknown,k.r. pura,unknown,6.0,3.0,3.0,0,1,Low,False,282.94748196666666,0,slow
unplanned,water_logging,non-corridor,unknown,high ground,unknown,6.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,congestion,non-corridor,unknown,whitefield,unknown,21.0,6.0,3.0,1,1,Low,False,,0,fast
unplanned,water_logging,non-corridor,unknown,sadashivanagar,unknown,7.0,3.0,3.0,0,1,Low,False,1785.8880387,0,slow
unplanned,tree_fall,tumkur road,unknown,peenya,unknown,7.0,3.0,3.0,0,1,High,False,61745.06009625,0,fast
unplanned,others,tumkur road,unknown,peenya,unknown,21.0,6.0,3.0,1,1,High,False,61.567407450000005,0,fast
unplanned,water_logging,non-corridor,unknown,no police station,unknown,7.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,road_conditions,non-corridor,unknown,magadi road,unknown,7.0,3.0,3.0,0,1,Low,True,,0,slow
unplanned,vehicle_breakdown,non-corridor,unknown,cubbon park,private_car,6.0,3.0,3.0,0,1,Low,False,,0,fast
unplanned,water_logging,non-corridor,unknown,halasur,unknown,7.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,water_logging,non-corridor,unknown,halasur,unknown,7.0,3.0,3.0,0,1,Low,False,,0,slow
planned,public_event,hennur main road,unknown,hennuru,unknown,22.0,6.0,3.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,tumkur road,unknown,yeshwanthpura,lcv,21.0,6.0,3.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,unknown,high ground,bmtc_bus,7.0,3.0,3.0,0,1,High,True,36.67477173333334,0,fast
unplanned,vehicle_breakdown,magadi road,unknown,kamakshipalya,bmtc_bus,21.0,6.0,3.0,1,1,High,False,,0,fast
unplanned,water_logging,non-corridor,unknown,cubbon park,unknown,7.0,3.0,3.0,0,1,Low,False,2863.879304833333,0,slow
unplanned,water_logging,non-corridor,unknown,pulikeshinagar(f.town),unknown,7.0,3.0,3.0,0,1,Low,False,,0,slow
unplanned,others,mysore road,unknown,chamarajpet,unknown,7.0,3.0,3.0,0,1,High,False,14100.88641185,0,fast
unplanned,others,mysore road,unknown,byatarayanapura,unknown,23.0,6.0,3.0,1,0,High,False,16.937478916666667,0,fast
unplanned,vehicle_breakdown,orr north 1,unknown,hennuru,heavy_vehicle,22.0,6.0,3.0,1,1,High,False,,0,fast
unplanned,others,bellary road 1,unknown,high ground,unknown,7.0,3.0,3.0,0,1,High,True,,0,fast
unplanned,vehicle_breakdown,old madras road,unknown,shivajinagar,bmtc_bus,0.0,0.0,3.0,0,0,High,False,41.53308571666666,0,fast
unplanned,road_conditions,non-corridor,unknown,chamarajpet,unknown,7.0,3.0,3.0,0,1,Low,True,37266.54718006667,0,slow
