event_type,event_cause,corridor,zone,police_station,veh_type,hour,day_of_week,month,is_weekend,is_peak_hour,priority,requires_road_closure,resolution_minutes
planned,construction,ORR East 2,unknown,HAL Old Airport,unknown,20.0,0.0,2.0,0,1,High,False,
unplanned,others,Non-corridor,unknown,Upparpet,unknown,23.0,0.0,2.0,0,0,Low,True,17.762820299999998
unplanned,vehicle_breakdown,ORR North 2,unknown,Yeshwanthpura,lcv,1.0,0.0,3.0,0,0,High,False,
unplanned,vehicle_breakdown,Bellary Road 2,unknown,Yelahanka,heavy_vehicle,20.0,0.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Jnanabharathi,bmtc_bus,21.0,0.0,2.0,0,1,Low,True,
unplanned,pot_holes,Non-corridor,unknown,Yeshwanthpura,unknown,21.0,0.0,2.0,0,1,Low,False,
unplanned,tree_fall,Bannerghata Road,unknown,J.P. Nagar,unknown,21.0,0.0,2.0,0,1,High,False,
unplanned,others,Non-corridor,unknown,Halasuru Gate,unknown,23.0,0.0,2.0,0,0,Low,True,
unplanned,vehicle_breakdown,ORR North 1,unknown,Hennuru,heavy_vehicle,1.0,1.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,High ground,private_car,1.0,1.0,2.0,0,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Peenya,bmtc_bus,1.0,0.0,3.0,0,0,Low,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Peenya,bmtc_bus,0.0,1.0,2.0,0,0,High,False,
unplanned,others,Non-corridor,unknown,Jayanagara,unknown,2.0,0.0,3.0,0,0,Low,False,60.46577085
planned,construction,Non-corridor,unknown,Rajajinagar,unknown,1.0,2.0,3.0,0,0,Low,True,
unplanned,vehicle_breakdown,Mysore Road,unknown,Chamarajpet,bmtc_bus,2.0,1.0,2.0,0,0,High,True,112.05360535
unplanned,vehicle_breakdown,Non-corridor,unknown,Jayanagara,others,2.0,0.0,3.0,0,0,Low,False,55.35562983333333
unplanned,vehicle_breakdown,Mysore Road,unknown,Halasuru Gate,bmtc_bus,1.0,0.0,3.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,High ground,private_car,1.0,1.0,2.0,0,0,Low,False,
unplanned,vehicle_breakdown,Bellary Road 1,unknown,Sadashivanagar,lcv,2.0,1.0,2.0,0,0,High,False,146.3850152
unplanned,vehicle_breakdown,Hennur Main Road,unknown,Hennuru,lcv,4.0,1.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Pulikeshinagar(F.Town),lcv,23.0,0.0,2.0,0,0,Low,False,
unplanned,vehicle_breakdown,Magadi Road,unknown,Magadi Road,others,2.0,1.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Chikkabanavara,lcv,1.0,1.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Magadi Road,unknown,Kamakshipalya,bmtc_bus,2.0,0.0,3.0,0,0,High,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Peenya,private_car,2.0,1.0,2.0,0,0,High,False,
planned,vip_movement,Non-corridor,unknown,No Police Station,unknown,,,,0,0,Low,True,
unplanned,vehicle_breakdown,Bannerghata Road,unknown,Mico Layout,heavy_vehicle,3.0,0.0,3.0,0,0,High,False,86.29304546666667
unplanned,pot_holes,Magadi Road,unknown,Kamakshipalya,unknown,4.0,0.0,3.0,0,0,High,False,11570.262349683333
planned,vip_movement,Non-corridor,unknown,No Police Station,unknown,,,,0,0,Low,True,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,bmtc_bus,5.0,1.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Mysore Road,unknown,Chamarajpet,lcv,4.0,1.0,2.0,0,0,High,False,
planned,vip_movement,Mysore Road,unknown,Kengeri,unknown,,,,0,0,High,True,
unplanned,vehicle_breakdown,ORR East 2,unknown,HAL Old Airport,bmtc_bus,4.0,0.0,3.0,0,0,High,False,
planned,construction,Non-corridor,unknown,Hennuru,unknown,6.0,1.0,2.0,0,1,Low,False,
unplanned,tree_fall,Non-corridor,unknown,Sadashivanagar,unknown,6.0,1.0,2.0,0,1,Low,False,
unplanned,vehicle_breakdown,ORR North 1,unknown,Hennuru,private_bus,5.0,1.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Chikkabanavara,private_car,4.0,1.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Chikkabanavara,private_car,4.0,1.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Chikkabanavara,truck,4.0,1.0,2.0,0,0,Low,False,
unplanned,vehicle_breakdown,Mysore Road,unknown,Halasuru Gate,private_car,5.0,1.0,2.0,0,1,High,False,110.00090083333333
unplanned,congestion,Hennur Main Road,unknown,Hennuru,unknown,5.0,1.0,2.0,0,1,High,False,115.77675745
unplanned,vehicle_breakdown,Non-corridor,unknown,Shivajinagar,bmtc_bus,7.0,0.0,3.0,0,1,Low,False,
unplanned,vehicle_breakdown,West of Chord Road,unknown,Rajajinagar,ksrtc_bus,8.0,1.0,2.0,0,0,High,False,43.553649566666664
unplanned,vehicle_breakdown,Bellary Road 2,unknown,Yelahanka,private_bus,7.0,0.0,3.0,0,1,High,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Peenya,bmtc_bus,9.0,0.0,3.0,0,0,High,False,7.989997
planned,procession,Mysore Road,unknown,Chamarajpet,unknown,7.0,0.0,3.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,K.R. Pura,others,8.0,1.0,2.0,0,0,Low,False,8.7919678
unplanned,vehicle_breakdown,Non-corridor,unknown,Shivajinagar,bmtc_bus,7.0,0.0,3.0,0,1,Low,False,
unplanned,accident,Bellary Road 1,unknown,Kodigehalli,unknown,8.0,0.0,3.0,0,0,High,False,
unplanned,accident,Mysore Road,unknown,Byatarayanapura,unknown,10.0,1.0,2.0,0,0,High,True,39.028780866666665
unplanned,construction,Bellary Road 2,unknown,Yelahanka,unknown,19.0,1.0,1.0,0,1,High,False,50006.927484683336
unplanned,vehicle_breakdown,Non-corridor,unknown,Cubbon Park,bmtc_bus,5.0,1.0,2.0,0,1,Low,False,
unplanned,congestion,ORR North 2,unknown,Kodigehalli,unknown,6.0,1.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,bmtc_bus,8.0,1.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,ORR West 1,unknown,Byatarayanapura,ksrtc_bus,8.0,1.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Peenya,heavy_vehicle,11.0,1.0,2.0,0,0,High,False,9.854202483333333
unplanned,vehicle_breakdown,Bellary Road 2,unknown,Yelahanka,heavy_vehicle,12.0,1.0,2.0,0,0,High,False,105.73423235
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,heavy_vehicle,7.0,1.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,K.R. Pura,others,8.0,1.0,2.0,0,0,Low,False,
unplanned,vehicle_breakdown,Bannerghata Road,unknown,Jayanagara,private_bus,20.0,0.0,3.0,0,1,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,unknown,Kodigehalli,taxi,19.0,1.0,2.0,0,1,High,True,
unplanned,vehicle_breakdown,ORR East 1,unknown,HAL Old Airport,heavy_vehicle,17.0,1.0,2.0,0,0,High,False,82.21110071666666
unplanned,vehicle_breakdown,Tumkur Road,unknown,Peenya,ksrtc_bus,18.0,0.0,3.0,0,0,High,False,
unplanned,vehicle_breakdown,Bannerghata Road,unknown,Jayanagara,private_bus,20.0,0.0,3.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,K.R. Pura,private_bus,18.0,1.0,2.0,0,0,Low,False,
unplanned,accident,ORR North 1,unknown,Banaswadi,unknown,20.0,1.0,2.0,0,1,High,False,41.37271345
planned,construction,Old Madras Road,unknown,Ashok Nagar,unknown,,,,0,0,High,False,
unplanned,vehicle_breakdown,Magadi Road,unknown,Kamakshipalya,truck,20.0,0.0,3.0,0,1,High,False,
unplanned,construction,Non-corridor,unknown,Yelahanka,unknown,21.0,1.0,2.0,0,1,Low,False,1381.6930457333333
unplanned,vehicle_breakdown,Bellary Road 2,unknown,Yelahanka,taxi,18.0,1.0,2.0,0,0,High,False,
unplanned,accident,Non-corridor,unknown,Basavanagudi,unknown,21.0,1.0,2.0,0,1,Low,False,
planned,construction,ORR East 2,unknown,HAL Old Airport,unknown,20.0,1.0,2.0,0,1,High,False,
unplanned,accident,Non-corridor,unknown,Basavanagudi,unknown,21.0,1.0,2.0,0,1,Low,False,41.838232833333336
unplanned,vehicle_breakdown,Magadi Road,unknown,Kamakshipalya,heavy_vehicle,20.0,1.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,bmtc_bus,23.0,1.0,2.0,0,0,High,False,22.2301904
unplanned,vehicle_breakdown,Non-corridor,unknown,Halasuru Gate,lcv,22.0,1.0,2.0,0,1,Low,False,
unplanned,congestion,Hennur Main Road,unknown,Hennuru,unknown,19.0,1.0,2.0,0,1,High,False,
planned,construction,Non-corridor,unknown,Mico Layout,unknown,20.0,1.0,2.0,0,1,Low,False,
unplanned,vehicle_breakdown,Old Madras Road,unknown,Banaswadi,heavy_vehicle,20.0,1.0,2.0,0,1,High,False,
planned,construction,ORR East 2,unknown,HAL Old Airport,unknown,21.0,0.0,3.0,0,1,High,False,
unplanned,water_logging,Non-corridor,unknown,R.T. Nagar,unknown,21.0,0.0,3.0,0,1,Low,False,123.31325763333332
unplanned,pot_holes,Non-corridor,unknown,Yelahanka,unknown,21.0,0.0,3.0,0,1,Low,False,3388.1434261833333
unplanned,pot_holes,Non-corridor,unknown,Yelahanka,unknown,21.0,0.0,3.0,0,1,Low,False,3391.064447516667
unplanned,others,Non-corridor,unknown,Peenya,unknown,23.0,1.0,2.0,0,0,Low,False,15.814499816666666
planned,procession,Non-corridor,unknown,HAL Old Airport,unknown,23.0,1.0,2.0,0,0,Low,False,
unplanned,others,Non-corridor,unknown,Upparpet,unknown,0.0,2.0,2.0,0,0,Low,False,1670.6858849166667
unplanned,vehicle_breakdown,ORR North 2,unknown,Kodigehalli,heavy_vehicle,22.0,0.0,3.0,0,1,High,False,
unplanned,others,Mysore Road,unknown,Ashok Nagar,unknown,0.0,2.0,2.0,0,0,High,False,23236.377036383332
unplanned,vehicle_breakdown,Bellary Road 1,unknown,Hebbala,heavy_vehicle,20.0,0.0,3.0,0,1,High,False,
unplanned,others,Non-corridor,unknown,Sheshadripuram,unknown,1.0,2.0,2.0,0,0,Low,False,
unplanned,vehicle_breakdown,Bellary Road 1,unknown,Hebbala,heavy_vehicle,20.0,0.0,3.0,0,1,High,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,heavy_vehicle,20.0,0.0,3.0,0,1,High,False,
unplanned,construction,Old Airport Road,unknown,HAL Old Airport,unknown,2.0,2.0,2.0,0,0,High,False,54961.13256288333
unplanned,vehicle_breakdown,Hennur Main Road,unknown,Hennuru,lcv,0.0,2.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Jnanabharathi,lcv,3.0,2.0,2.0,0,0,Low,False,7.453080083333333
unplanned,accident,Airport New South Road,unknown,Pulikeshinagar(F.Town),unknown,1.0,2.0,2.0,0,0,High,False,68.80150233333333
unplanned,vehicle_breakdown,ORR North 1,unknown,Hebbala,private_car,3.0,2.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Bellary Road 2,unknown,Yelahanka,lcv,23.0,1.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Mysore Road,unknown,Cubbon Park,private_car,23.0,1.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,unknown,Kodigehalli,heavy_vehicle,0.0,2.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Mysore Road,unknown,Byatarayanapura,bmtc_bus,4.0,2.0,2.0,0,0,High,False,111.61205211666667
unplanned,road_conditions,Magadi Road,unknown,Kamakshipalya,unknown,22.0,0.0,3.0,0,1,High,False,7234.8082011999995
unplanned,vehicle_breakdown,Mysore Road,unknown,Halasuru Gate,private_car,1.0,2.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Old Airport Road,unknown,Jeevanbheemanagar,bmtc_bus,1.0,2.0,2.0,0,0,High,False,
unplanned,accident,Mysore Road,unknown,Halasuru Gate,unknown,3.0,2.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Mysore Road,unknown,Ashok Nagar,private_car,5.0,2.0,2.0,0,1,High,False,125.65330900000001
unplanned,others,IRR(Thanisandra road),unknown,Ashok Nagar,unknown,22.0,0.0,3.0,0,1,High,False,
unplanned,vehicle_breakdown,Mysore Road,unknown,Byatarayanapura,lcv,20.0,0.0,3.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Banaswadi,ksrtc_bus,0.0,1.0,3.0,0,0,Low,False,38.49233733333333
unplanned,vehicle_breakdown,Non-corridor,unknown,Chamarajpet,taxi,21.0,0.0,3.0,0,1,Low,False,
unplanned,vehicle_breakdown,IRR(Thanisandra road),unknown,Adugodi,others,0.0,1.0,3.0,0,0,High,False,91.30090236666666
unplanned,tree_fall,Non-corridor,unknown,Chamarajpet,unknown,23.0,0.0,3.0,0,0,Low,False,26395.0427895
unplanned,vehicle_breakdown,Non-corridor,unknown,No Police Station,lcv,20.0,0.0,3.0,0,1,Low,False,
unplanned,vehicle_breakdown,Mysore Road,unknown,Halasuru Gate,others,21.0,0.0,3.0,0,1,High,False,
unplanned,vehicle_breakdown,Mysore Road,unknown,Ashok Nagar,bmtc_bus,6.0,2.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Bannerghata Road,unknown,Mico Layout,lcv,1.0,1.0,3.0,0,0,High,False,
unplanned,pot_holes,Bannerghata Road,unknown,Hulimavu,unknown,6.0,2.0,2.0,0,1,High,False,14096.174460083334
unplanned,vehicle_breakdown,Non-corridor,unknown,Halasuru Gate,bmtc_bus,7.0,2.0,2.0,0,1,Low,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Halasuru Gate,bmtc_bus,6.0,2.0,2.0,0,1,Low,False,19.639472016666666
unplanned,vehicle_breakdown,Bellary Road 2,unknown,Yelahanka,bmtc_bus,2.0,1.0,3.0,0,0,High,False,59.57834488333333
unplanned,vehicle_breakdown,Hosur Road,unknown,HSR Layout,truck,5.0,2.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Adugodi,bmtc_bus,4.0,2.0,2.0,0,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Sadashivanagar,bmtc_bus,4.0,2.0,2.0,0,0,Low,False,
unplanned,congestion,ORR North 2,unknown,Kodigehalli,unknown,4.0,2.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,V.V.Puram (C.Pet),bmtc_bus,5.0,2.0,2.0,0,1,Low,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,private_car,7.0,2.0,2.0,0,1,High,False,12.384581016666667
unplanned,vehicle_breakdown,Bellary Road 1,unknown,Sadashivanagar,auto,2.0,1.0,3.0,0,0,High,False,
unplanned,others,Non-corridor,unknown,No Police Station,unknown,12.0,2.0,2.0,0,0,Low,False,
unplanned,vehicle_breakdown,Bannerghata Road,unknown,Hulimavu,bmtc_bus,8.0,2.0,2.0,0,0,High,False,16.992135533333332
unplanned,vehicle_breakdown,West of Chord Road,unknown,Malleshwaram,lcv,7.0,2.0,2.0,0,1,High,True,
unplanned,vehicle_breakdown,Non-corridor,unknown,Kamakshipalya,private_bus,3.0,1.0,3.0,0,0,Low,False,13.267902833333332
unplanned,vehicle_breakdown,Bellary Road 1,unknown,Sadashivanagar,truck,9.0,2.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,K.R. Pura,lcv,10.0,2.0,2.0,0,0,Low,False,
unplanned,vehicle_breakdown,Bellary Road 2,unknown,Yelahanka,private_bus,18.0,2.0,2.0,0,0,High,False,25.298768399999997
unplanned,vehicle_breakdown,Hosur Road,unknown,Madiwala,lcv,19.0,2.0,2.0,0,1,High,False,2.2634015499999998
unplanned,accident,Non-corridor,unknown,No Police Station,unknown,18.0,2.0,2.0,0,0,Low,False,
unplanned,vehicle_breakdown,Mysore Road,unknown,Ashok Nagar,lcv,7.0,2.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Mysore Road,unknown,Halasuru Gate,bmtc_bus,6.0,2.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Whitefield,heavy_vehicle,2.0,1.0,3.0,0,0,Low,False,
unplanned,vehicle_breakdown,Hosur Road,unknown,HSR Layout,lcv,20.0,2.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Chikkabanavara,lcv,2.0,1.0,3.0,0,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Peenya,others,20.0,2.0,2.0,0,1,Low,False,25.79376715
planned,construction,ORR East 2,unknown,HAL Old Airport,unknown,20.0,2.0,2.0,0,1,High,False,
unplanned,pot_holes,Non-corridor,unknown,Hulimavu,unknown,21.0,2.0,2.0,0,1,Low,False,
unplanned,vehicle_breakdown,Hosur Road,unknown,Madiwala,private_bus,21.0,2.0,2.0,0,1,High,False,12.6312672
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,lcv,21.0,2.0,2.0,0,1,High,False,16.656762166666667
unplanned,construction,Non-corridor,unknown,Yelahanka,unknown,20.0,2.0,2.0,0,1,Low,False,1311.6875813333331
unplanned,vehicle_breakdown,Non-corridor,unknown,High ground,bmtc_bus,1.0,1.0,3.0,0,0,Low,False,
unplanned,others,Hennur Main Road,unknown,Hennuru,unknown,21.0,2.0,2.0,0,1,High,False,8581.651106383333
unplanned,vehicle_breakdown,Non-corridor,unknown,Jalahalli,lcv,4.0,1.0,3.0,0,0,Low,False,6.593964850000001
unplanned,vehicle_breakdown,Old Madras Road,unknown,Banaswadi,lcv,19.0,2.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Mysore Road,unknown,Byatarayanapura,ksrtc_bus,21.0,2.0,2.0,0,1,High,False,45.96836663333333
unplanned,vehicle_breakdown,ORR East 2,unknown,Mahadevapura,bmtc_bus,22.0,2.0,2.0,0,1,High,False,42.19713446666666
unplanned,vehicle_breakdown,Non-corridor,unknown,High ground,bmtc_bus,22.0,2.0,2.0,0,1,Low,False,54.65853513333333
unplanned,tree_fall,Airport New South Road,unknown,Banaswadi,unknown,23.0,2.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,bmtc_bus,22.0,2.0,2.0,0,1,High,False,67.62782723333333
unplanned,vehicle_breakdown,Non-corridor,unknown,Jayanagara,bmtc_bus,21.0,2.0,2.0,0,1,Low,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Jayanagara,bmtc_bus,21.0,2.0,2.0,0,1,Low,False,
unplanned,vehicle_breakdown,ORR North 1,unknown,Banaswadi,lcv,18.0,2.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Mysore Road,unknown,Chamarajpet,bmtc_bus,21.0,2.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Mysore Road,unknown,Halasuru Gate,others,4.0,1.0,3.0,0,0,High,True,
unplanned,vehicle_breakdown,Magadi Road,unknown,Kamakshipalya,heavy_vehicle,20.0,2.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Magadi Road,unknown,Magadi Road,bmtc_bus,21.0,2.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,ORR North 1,unknown,Hebbala,lcv,3.0,1.0,3.0,0,0,High,False,
unplanned,others,Bellary Road 1,unknown,Sadashivanagar,unknown,5.0,1.0,3.0,0,1,High,False,122.96864301666666
unplanned,vehicle_breakdown,Old Airport Road,unknown,Jeevanbheemanagar,lcv,5.0,1.0,3.0,0,1,High,False,113.27622685
planned,construction,ORR North 2,unknown,Kodigehalli,unknown,5.0,1.0,3.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Jnanabharathi,heavy_vehicle,5.0,1.0,3.0,0,1,Low,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Jalahalli,bmtc_bus,23.0,2.0,2.0,0,0,Low,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,bmtc_bus,23.0,2.0,2.0,0,0,High,False,66.48960311666666
unplanned,water_logging,Tumkur Road,unknown,Yeshwanthpura,unknown,0.0,3.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Mysore Road,unknown,Halasuru Gate,others,0.0,3.0,2.0,0,0,High,False,79.15418580000001
unplanned,vehicle_breakdown,Non-corridor,unknown,Rajajinagar,private_car,1.0,3.0,2.0,0,0,Low,False,
unplanned,road_conditions,Non-corridor,unknown,Pulikeshinagar(F.Town),unknown,2.0,3.0,2.0,0,0,Low,False,
unplanned,accident,Bellary Road 2,unknown,Yelahanka,unknown,2.0,3.0,2.0,0,0,High,False,22.644470733333332
unplanned,vehicle_breakdown,Non-corridor,unknown,Jayanagara,private_bus,2.0,3.0,2.0,0,0,Low,False,95.58107615
unplanned,others,Non-corridor,unknown,Rajajinagar,unknown,2.0,3.0,2.0,0,0,Low,False,3.5981080333333333
unplanned,vehicle_breakdown,Magadi Road,unknown,Kamakshipalya,bmtc_bus,3.0,1.0,3.0,0,0,High,False,
unplanned,congestion,Hennur Main Road,unknown,Hennuru,unknown,4.0,1.0,3.0,0,0,High,False,
unplanned,vehicle_breakdown,Bannerghata Road,unknown,Jayanagara,private_car,6.0,1.0,3.0,0,1,High,False,35.7911427
unplanned,vehicle_breakdown,ORR West 1,unknown,K.S. Layout,heavy_vehicle,5.0,1.0,3.0,0,1,High,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,lcv,6.0,1.0,3.0,0,1,High,False,84.46969001666666
unplanned,vehicle_breakdown,Non-corridor,unknown,Chikkabanavara,ksrtc_bus,5.0,1.0,3.0,0,1,Low,False,
unplanned,vehicle_breakdown,Hosur Road,unknown,Madiwala,ksrtc_bus,5.0,3.0,2.0,0,1,High,False,14.2335291
unplanned,vehicle_breakdown,Old Madras Road,unknown,Jeevanbheemanagar,others,4.0,3.0,2.0,0,0,High,False,33.554378899999996
unplanned,vehicle_breakdown,Bannerghata Road,unknown,J.P. Nagar,private_bus,1.0,3.0,2.0,0,0,High,False,
planned,procession,Bannerghata Road,unknown,Mico Layout,unknown,5.0,3.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Varthur Road,unknown,Whitefield,bmtc_bus,5.0,3.0,2.0,0,1,High,False,30.59855698333333
unplanned,congestion,ORR North 2,unknown,Kodigehalli,unknown,4.0,3.0,2.0,0,0,High,False,
unplanned,congestion,Hennur Main Road,unknown,Hennuru,unknown,4.0,3.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Old Madras Road,unknown,Ashok Nagar,lcv,6.0,1.0,3.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Chamarajpet,bmtc_bus,6.0,1.0,3.0,0,1,Low,False,
unplanned,vehicle_breakdown,Bellary Road 1,unknown,Sadashivanagar,bmtc_bus,6.0,1.0,3.0,0,1,High,False,
unplanned,vehicle_breakdown,Hosur Road,unknown,Hulimavu,private_bus,6.0,1.0,3.0,0,1,High,False,
unplanned,vehicle_breakdown,Hosur Road,unknown,Madiwala,bmtc_bus,5.0,3.0,2.0,0,1,High,False,59.47093031666667
unplanned,vehicle_breakdown,Non-corridor,unknown,Banashankari,bmtc_bus,6.0,3.0,2.0,0,1,Low,False,28.422718233333335
unplanned,vehicle_breakdown,Non-corridor,unknown,Sadashivanagar,bmtc_bus,7.0,3.0,2.0,0,1,Low,False,46.03317931666666
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,heavy_vehicle,10.0,1.0,3.0,0,0,High,False,105.15403339999999
planned,construction,Non-corridor,unknown,Mico Layout,unknown,23.0,4.0,2.0,0,0,Low,True,
planned,construction,Varthur Road,unknown,HAL Old Airport,unknown,11.0,1.0,3.0,0,0,High,True,
unplanned,vehicle_breakdown,Mysore Road,unknown,Chamarajpet,heavy_vehicle,19.0,1.0,3.0,0,1,High,False,97.20824538333333
unplanned,vehicle_breakdown,Bellary Road 2,unknown,Chikkajala,others,8.0,3.0,2.0,0,0,High,False,35.270044866666666
unplanned,vehicle_breakdown,West of Chord Road,unknown,Rajajinagar,ksrtc_bus,7.0,3.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Banashankari,heavy_vehicle,6.0,3.0,2.0,0,1,Low,False,
unplanned,vehicle_breakdown,Mysore Road,unknown,Byatarayanapura,ksrtc_bus,9.0,3.0,2.0,0,0,High,False,24.78094095
unplanned,vehicle_breakdown,Old Madras Road,unknown,Halasur,bmtc_bus,6.0,3.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Wilson Garden,bmtc_bus,8.0,3.0,2.0,0,0,Low,False,103.95695343333334
unplanned,others,Mysore Road,unknown,Byatarayanapura,unknown,9.0,3.0,2.0,0,0,High,False,7852.317056133334
unplanned,vehicle_breakdown,Hosur Road,unknown,Madiwala,bmtc_bus,7.0,3.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,ORR North 1,unknown,Banaswadi,heavy_vehicle,19.0,1.0,3.0,0,1,High,False,76.73107366666666
unplanned,vehicle_breakdown,Bellary Road 1,unknown,Kodigehalli,private_bus,19.0,1.0,3.0,0,1,High,False,25.963968299999998
unplanned,vehicle_breakdown,ORR North 2,unknown,Jalahalli,lcv,20.0,1.0,3.0,0,1,High,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,heavy_vehicle,10.0,3.0,2.0,0,0,High,False,47.135134183333335
unplanned,others,Non-corridor,unknown,Yelahanka,unknown,20.0,3.0,2.0,0,1,Low,False,2024.4999115666665
unplanned,vehicle_breakdown,Non-corridor,unknown,Devanahalli Airport,heavy_vehicle,19.0,3.0,2.0,0,1,Low,False,
